j,prior_mu,prior_sigma,log_C,estimate
4,0.45,10,-394.24984224040776,-0.33524189612503363
4,0.45,10,-394.24984224040776,-0.6051131103616654
4,0.45,10,-394.24984224040776,1.2606815756537908
4,0.45,10,-394.24984224040776,2.1181345821149105
4,0.45,10,-394.24984224040776,-5.66803549032305
4,0.45,10,-394.24984224040776,-7.070990193503962
4,0.45,10,-394.24984224040776,-3.9362341376200067
4,0.45,10,-394.24984224040776,-4.619505813390071
4,0.45,10,-394.24984224040776,-0.4659606714956012
4,0.45,10,-394.24984224040776,-2.4797484553636564
4,0.45,10,-394.24984224040776,-5.99221173177966
4,0.45,10,-394.24984224040776,-5.99221173177966
4,0.45,10,-394.24984224040776,-3.0205186598391474
4,0.45,10,-394.24984224040776,-8.355953942605767
4,0.45,10,-394.24984224040776,-5.718770721017678
4,0.45,10,-394.24984224040776,3.617153553507501
4,0.45,10,-394.24984224040776,-7.983173177160541
4,0.45,10,-394.24984224040776,-5.5537225544014355
4,0.45,10,-394.24984224040776,-1.9620011563956514
4,0.45,10,-394.24984224040776,-4.3938423311420856
4,0.45,10,-394.24984224040776,-5.008777331386353
4,0.45,10,-394.24984224040776,8.443158568624282
4,0.45,10,-394.24984224040776,-1.121653038910833
4,0.45,10,-394.24984224040776,-8.536704511462466
4,0.45,10,-394.24984224040776,-4.706095920202162
4,0.45,10,-394.24984224040776,-8.517147728441131
4,0.45,10,-394.24984224040776,2.9898675090486213
4,0.45,10,-394.24984224040776,14.571758920854675
4,0.45,10,-394.24984224040776,-3.0928037050368538
4,0.45,10,-394.24984224040776,3.7474909321095486
4,0.45,10,-394.24984224040776,8.74412233491376
4,0.45,10,-394.24984224040776,-9.81794610823421
4,0.45,10,-394.24984224040776,-4.429092756689382
4,0.45,10,-394.24984224040776,-7.458730364110366
4,0.45,10,-394.24984224040776,-2.2314906432955564
4,0.45,10,-394.24984224040776,-8.349339524266968
4,0.45,10,-394.24984224040776,-5.281203612529331
4,0.45,10,-394.24984224040776,-5.348184325707244
4,0.45,10,-394.24984224040776,-6.866929119393736
4,0.45,10,-394.24984224040776,-3.54471521694164
4,0.45,10,-394.24984224040776,-5.432902183302309
4,0.45,10,-394.24984224040776,-3.397432404930676
4,0.45,10,-394.24984224040776,0.9533823614000385
4,0.45,10,-394.24984224040776,-9.807989936480729
4,0.45,10,-394.24984224040776,-5.571714299255808
4,0.45,10,-394.24984224040776,-4.433603987485665
4,0.45,10,-394.24984224040776,-8.317572455585502
4,0.45,10,-394.24984224040776,2.4327193548744255
4,0.45,10,-394.24984224040776,-3.011215876758077
4,0.45,10,-394.24984224040776,-5.7338286557457865
4,0.45,10,-394.24984224040776,-8.428349585997246
4,0.45,10,-394.24984224040776,-8.347220628730888
4,0.45,10,-394.24984224040776,-5.046095450356669
4,0.45,10,-394.24984224040776,-8.815107611219691
4,0.45,10,-394.24984224040776,-3.637093299624105
4,0.45,10,-394.24984224040776,-3.043147028293185
4,0.45,10,-394.24984224040776,-6.874777649861686
4,0.45,10,-394.24984224040776,-8.809480374066911
4,0.45,10,-394.24984224040776,-3.4684156720490797
4,0.45,10,-394.24984224040776,-0.09102942679173287
4,0.45,10,-394.24984224040776,2.144126704674291
4,0.45,10,-394.24984224040776,0.5182431446854698
4,0.45,10,-394.24984224040776,-1.4919866397276886
4,0.45,10,-394.24984224040776,1.1554020342093414
4,0.45,10,-394.24984224040776,1.0072196670949303
4,0.45,10,-394.24984224040776,3.4094499910802147
4,0.45,10,-394.24984224040776,-7.28244085270294
4,0.45,10,-394.24984224040776,-7.918990375875327
4,0.45,10,-394.24984224040776,-7.111674152789041
4,0.45,10,-394.24984224040776,-1.765985589405198
4,0.45,10,-394.24984224040776,-7.339319304074221
4,0.45,10,-394.24984224040776,-5.381662991352215
4,0.45,10,-394.24984224040776,-7.685649959718697
4,0.45,10,-394.24984224040776,-1.6655210327030032
4,0.45,10,-394.24984224040776,-3.314768558846691
4,0.45,10,-394.24984224040776,-4.145214836277778
4,0.45,10,-394.24984224040776,-3.5886502102499014
4,0.45,10,-394.24984224040776,-7.471598549624405
4,0.45,10,-394.24984224040776,-8.971802514237627
4,0.45,10,-394.24984224040776,1.4971131640700661
4,0.45,10,-394.24984224040776,-7.123730679869654
4,0.45,10,-394.24984224040776,-2.9828432964792437
4,0.45,10,-394.24984224040776,-3.6596367329280266
4,0.45,10,-394.24984224040776,-4.422891526949499
4,0.45,10,-394.24984224040776,-4.534150847801938
4,0.45,10,-394.24984224040776,-3.685129788948228
4,0.45,10,-394.24984224040776,-8.38325161992189
4,0.45,10,-394.24984224040776,0.5678248454849963
4,0.45,10,-394.24984224040776,-1.0999197268616818
4,0.45,10,-394.24984224040776,-2.8409865828483265
4,0.45,10,-394.24984224040776,-7.3968836788474785
4,0.45,10,-394.24984224040776,-7.689527174871185
4,0.45,10,-394.24984224040776,-1.4363217059330748
4,0.45,10,-394.24984224040776,-5.255504671768303
4,0.45,10,-394.24984224040776,3.2464036278167785
4,0.45,10,-394.24984224040776,2.838524045697095
4,0.45,10,-394.24984224040776,-0.4068432593373772
4,0.45,10,-394.24984224040776,-3.2604736413685873
4,0.45,10,-394.24984224040776,-2.0706149044387954
4,0.45,10,-394.24984224040776,-3.9828998783134386
4,0.45,10,-394.24984224040776,1.765489578939544
4,0.45,10,-394.24984224040776,-1.272495905829941
4,0.45,10,-394.24984224040776,-1.882667658560211
4,0.45,10,-394.24984224040776,-6.753190848828426
4,0.45,10,-394.24984224040776,-5.113959127041468
4,0.45,10,-394.24984224040776,-5.210664320071107
4,0.45,10,-394.24984224040776,-1.8436807358538105
4,0.45,10,-394.24984224040776,-2.823156105364017
4,0.45,10,-394.24984224040776,2.8707402672122093
4,0.45,10,-394.24984224040776,-6.213394382038141
4,0.45,10,-394.24984224040776,-5.492699060824112
4,0.45,10,-394.24984224040776,1.5783745039730157
4,0.45,10,-394.24984224040776,1.798176001040881
4,0.45,10,-394.24984224040776,0.548739040938703
4,0.45,10,-394.24984224040776,-12.782307524098787
4,0.45,10,-394.24984224040776,-0.94103581323394
4,0.45,10,-394.24984224040776,3.450483418321313
4,0.45,10,-394.24984224040776,3.71434943127928
4,0.45,10,-394.24984224040776,-7.368428331861742
4,0.45,10,-394.24984224040776,0.2859139093724212
4,0.45,10,-394.24984224040776,-1.5908799799207083
4,0.45,10,-394.24984224040776,-5.303198533419399
4,0.45,10,-394.24984224040776,-6.383928121702925
4,0.45,10,-394.24984224040776,-6.651319446170756
4,0.45,10,-394.24984224040776,-9.080880575123974
4,0.45,10,-394.24984224040776,-5.57275966497157
4,0.45,10,-394.24984224040776,-5.112386031953586
4,0.45,10,-394.24984224040776,-5.100406006784722
4,0.45,10,-394.24984224040776,-2.5651926008537016
4,0.45,10,-394.24984224040776,-3.673998097431281
4,0.45,10,-394.24984224040776,-9.103441849231992
4,0.45,10,-394.24984224040776,-3.3541432576765517
4,0.45,10,-394.24984224040776,-3.5916595230222006
4,0.45,10,-394.24984224040776,-8.268104136962311
4,0.45,10,-394.24984224040776,-9.629112743184418
4,0.45,10,-394.24984224040776,-3.4403420615039746
4,0.45,10,-394.24984224040776,-9.243927700276311
4,0.45,10,-394.24984224040776,0.8212564535666493
4,0.45,10,-394.24984224040776,1.0352514333911722
4,0.45,10,-394.24984224040776,-4.020160061654984
4,0.45,10,-394.24984224040776,-2.6132828410001165
4,0.45,10,-394.24984224040776,-2.0045655907143205
4,0.45,10,-394.24984224040776,-7.9023254095333355
4,0.45,10,-394.24984224040776,-4.338104460013065
4,0.45,10,-394.24984224040776,-3.31075407603303
4,0.45,10,-394.24984224040776,-4.230120079726823
4,0.45,10,-394.24984224040776,-4.2952613884942785
4,0.45,10,-394.24984224040776,-2.819321447865052
4,0.45,10,-394.24984224040776,-4.981492890598826
4,0.45,10,-394.24984224040776,-4.633277422894349
4,0.45,10,-394.24984224040776,-5.290375121543355
4,0.45,10,-394.24984224040776,-0.8521165417993688
4,0.45,10,-394.24984224040776,-1.4206241547423848
4,0.45,10,-394.24984224040776,-10.295432386134943
4,0.45,10,-394.24984224040776,-6.364856190191055
4,0.45,10,-394.24984224040776,-2.7377804256179514
4,0.45,10,-394.24984224040776,-4.1469728817844915
4,0.45,10,-394.24984224040776,6.926676110209533
4,0.45,10,-394.24984224040776,-13.415342972895122
4,0.45,10,-394.24984224040776,-12.32039943561045
4,0.45,10,-394.24984224040776,-12.691326961224394
4,0.45,10,-394.24984224040776,-13.928789336062671
4,0.45,10,-394.24984224040776,-0.6763909988730967
4,0.45,10,-394.24984224040776,-3.3508080967057436
4,0.45,10,-394.24984224040776,-5.08835144574117
4,0.45,10,-394.24984224040776,1.9427068593217462
4,0.45,10,-394.24984224040776,-6.083637265752845
4,0.45,10,-394.24984224040776,-4.300173385006483
4,0.45,10,-394.24984224040776,-6.234637890338503
4,0.45,10,-394.24984224040776,0.07352268494555547
4,0.45,10,-394.24984224040776,0.5995522945253324
4,0.45,10,-394.24984224040776,1.5313899131522817
4,0.45,10,-394.24984224040776,2.50222098060548
4,0.45,10,-394.24984224040776,-7.3248190071456625
4,0.45,10,-394.24984224040776,-0.9120270539942094
4,0.45,10,-394.24984224040776,-6.773492532570504
4,0.45,10,-394.24984224040776,-8.868148058807968
4,0.45,10,-394.24984224040776,-10.304914749942037
4,0.45,10,-394.24984224040776,0.26697611198741766
4,0.45,10,-394.24984224040776,1.6774995842141927
4,0.45,10,-394.24984224040776,1.0124228076671815
4,0.45,10,-394.24984224040776,1.5075372951565251
4,0.45,10,-394.24984224040776,2.1263979584517907
4,0.45,10,-394.24984224040776,0.5086131271079366
4,0.45,10,-394.24984224040776,-2.2937883838267012
4,0.45,10,-394.24984224040776,-3.450348804711823
4,0.45,10,-394.24984224040776,-0.987629559469867
4,0.45,10,-394.24984224040776,-0.8567698613195476
4,0.45,10,-394.24984224040776,-0.6032404123199842
4,0.45,10,-394.24984224040776,2.164523128206697
4,0.45,10,-394.24984224040776,-3.3613832242492583
4,0.45,10,-394.24984224040776,-6.1469641709172205
4,0.45,10,-394.24984224040776,-8.935260511844634
4,0.45,10,-394.24984224040776,-5.068365102254701
4,0.45,10,-394.24984224040776,-7.325530938553015
4,0.45,10,-394.24984224040776,-5.254920612593766
4,0.45,10,-394.24984224040776,-3.528274791447341
4,0.45,10,-394.24984224040776,-4.22261052050769
4,0.45,10,-394.24984224040776,-8.853168082729914
4,0.45,10,-394.24984224040776,-5.735152235056952
4,0.45,10,-394.24984224040776,-10.530773606741997
4,0.45,10,-394.24984224040776,-5.622240837341413
4,0.45,10,-394.24984224040776,-2.0316326631639905
4,0.45,10,-394.24984224040776,-8.361295685032857
4,0.45,10,-394.24984224040776,-10.417012789749407
4,0.45,10,-394.24984224040776,1.1599090119246425
4,0.45,10,-394.24984224040776,-8.69724687616278
4,0.45,10,-394.24984224040776,-3.0275783018773677
4,0.45,10,-394.24984224040776,-1.0654781049044972
4,0.45,10,-394.24984224040776,-3.253764201609696
4,0.45,10,-394.24984224040776,-5.5837304081065895
4,0.45,10,-394.24984224040776,-5.637538982350765
4,0.45,10,-394.24984224040776,3.672058893070934
4,0.45,10,-394.24984224040776,-12.152636983167001
4,0.45,10,-394.24984224040776,0.28005318729529005
4,0.45,10,-394.24984224040776,-7.346612224701807
4,0.45,10,-394.24984224040776,-2.0630998753627563
4,0.45,10,-394.24984224040776,0.4461720239277409
4,0.45,10,-394.24984224040776,-4.294103800991636
4,0.45,10,-394.24984224040776,-0.33494618943982357
4,0.45,10,-394.24984224040776,-5.015676217696388
4,0.45,10,-394.24984224040776,-6.135474724074241
4,0.45,10,-394.24984224040776,-6.2344532792242
4,0.45,10,-394.24984224040776,-2.972656310609358
4,0.45,10,-394.24984224040776,-5.25285646774842
4,0.45,10,-394.24984224040776,-3.403711915133494
4,0.45,10,-394.24984224040776,-1.8548347722398668
4,0.45,10,-394.24984224040776,-3.3526632238765455
4,0.45,10,-394.24984224040776,-3.9871807995673008
4,0.45,10,-394.24984224040776,-8.126710378340109
4,0.45,10,-394.24984224040776,-10.029695151356536
4,0.45,10,-394.24984224040776,-8.542814933974029
4,0.45,10,-394.24984224040776,-9.085682846490037
4,0.45,10,-394.24984224040776,-2.97825685077973
4,0.45,10,-394.24984224040776,-0.9556865965673679
4,0.45,10,-394.24984224040776,-6.168408386459326
4,0.45,10,-394.24984224040776,-0.084256867736062
4,0.45,10,-394.24984224040776,-3.7146283276569703
4,0.45,10,-394.24984224040776,0.7569421313608338
4,0.45,10,-394.24984224040776,-1.211380768898879
4,0.45,10,-394.24984224040776,-1.2096580439879947
4,0.45,10,-394.24984224040776,-0.9244840597966282
4,0.45,10,-394.24984224040776,-3.88661902529206
4,0.45,10,-394.24984224040776,-5.640557809897242
4,0.45,10,-394.24984224040776,-6.886604707183772
4,0.45,10,-394.24984224040776,0.41340891537326385
4,0.45,10,-394.24984224040776,-4.399759551709327
4,0.45,10,-394.24984224040776,-0.40460324670698666
4,0.45,10,-394.24984224040776,-1.0650621874039292
4,0.45,10,-394.24984224040776,-6.170887464555159
4,0.45,10,-394.24984224040776,-7.349840111834726
4,0.45,10,-394.24984224040776,-1.3053688292653975
4,0.45,10,-394.24984224040776,-1.004019550745055
4,0.45,10,-394.24984224040776,-10.676417114984677
4,0.45,10,-394.24984224040776,-3.380610820280465
4,0.45,10,-394.24984224040776,-8.543543548942846
4,0.45,10,-394.24984224040776,-5.764788556659058
4,0.45,10,-394.24984224040776,-8.713053661899457
4,0.45,10,-394.24984224040776,-12.19676521468681
4,0.45,10,-394.24984224040776,-7.21736232077304
4,0.45,10,-394.24984224040776,1.9141573119699378
4,0.45,10,-394.24984224040776,-9.625984911386935
4,0.45,10,-394.24984224040776,-10.70395602926715
4,0.45,10,-394.24984224040776,-0.4283050120127857
4,0.45,10,-394.24984224040776,1.4360047572777763
4,0.45,10,-394.24984224040776,-5.384385399204358
4,0.45,10,-394.24984224040776,-4.016526300218622
4,0.45,10,-394.24984224040776,-5.796423892057707
4,0.45,10,-394.24984224040776,4.604799991415707
4,0.45,10,-394.24984224040776,-3.067291676161731
4,0.45,10,-394.24984224040776,0.9482473404507181
4,0.45,10,-394.24984224040776,-5.4253096501286935
4,0.45,10,-394.24984224040776,0.46839913743191364
4,0.45,10,-394.24984224040776,-4.8910807747280245
4,0.45,10,-394.24984224040776,-1.4518942803948598
4,0.45,10,-394.24984224040776,-1.673011096759436
4,0.45,10,-394.24984224040776,0.6858461657689283
4,0.45,10,-394.24984224040776,-6.054213059615387
4,0.45,10,-394.24984224040776,-7.398741542104774
4,0.45,10,-394.24984224040776,-8.027570262825392
4,0.45,10,-394.24984224040776,-2.092486516281218
4,0.45,10,-394.24984224040776,-8.805279067934286
4,0.45,10,-394.24984224040776,-3.674211170692482
4,0.45,10,-394.24984224040776,-5.3481713092857746
4,0.45,10,-394.24984224040776,-0.3225479795386188
4,0.45,10,-394.24984224040776,-4.838722180503458
4,0.45,10,-394.24984224040776,-7.2813733926538475
4,0.45,10,-394.24984224040776,-1.2458306758047684
4,0.45,10,-394.24984224040776,5.102798585193035
4,0.45,10,-394.24984224040776,-6.625819089412552
4,0.45,10,-394.24984224040776,-5.582499832892366
4,0.45,10,-394.24984224040776,-4.7631894081319635
4,0.45,10,-394.24984224040776,2.919696721370637
4,0.45,10,-394.24984224040776,-2.69408681388336
4,0.45,10,-394.24984224040776,-5.7009396332691935
4,0.45,10,-394.24984224040776,-5.660208744169015
4,0.45,10,-394.24984224040776,-5.537850576066285
4,0.45,10,-394.24984224040776,-6.177717826153716
4,0.45,10,-394.24984224040776,3.71340098874513
4,0.45,10,-394.24984224040776,-2.1670233648595834
4,0.45,10,-394.24984224040776,-10.988820136229425
4,0.45,10,-394.24984224040776,-5.667441123985495
4,0.45,10,-394.24984224040776,-7.969276593501277
4,0.45,10,-394.24984224040776,-6.782237063269865
4,0.45,10,-394.24984224040776,-8.869132949648472
4,0.45,10,-394.24984224040776,-5.316195724552324
4,0.45,10,-394.24984224040776,-3.738993687543012
4,0.45,10,-394.24984224040776,-9.1015385595613445
4,0.45,10,-394.24984224040776,-9.772799947506293
4,0.45,10,-394.24984224040776,-0.6663547180546474
4,0.45,10,-394.24984224040776,2.3598155465548327
4,0.45,10,-394.24984224040776,-2.416380941493534
4,0.45,10,-394.24984224040776,-1.4714269384106924
4,0.45,10,-394.24984224040776,-10.521667902863886
4,0.45,10,-394.24984224040776,-5.230317570833308
4,0.45,10,-394.24984224040776,1.84300731120321
4,0.45,10,-394.24984224040776,-4.856538622547932
4,0.45,10,-394.24984224040776,-5.0793262464608775
4,0.45,10,-394.24984224040776,-7.5984341711213315
4,0.45,10,-394.24984224040776,-0.47443494229884564
4,0.45,10,-394.24984224040776,-2.8534148963400168
4,0.45,10,-394.24984224040776,1.6536248995751381
4,0.45,10,-394.24984224040776,-12.449340157230681
4,0.45,10,-394.24984224040776,-8.990527963506374
4,0.45,10,-394.24984224040776,-3.833859023436309
4,0.45,10,-394.24984224040776,-1.6326222336301095
4,0.45,10,-394.24984224040776,-5.743430678430262
4,0.45,10,-394.24984224040776,-2.325083464773915
4,0.45,10,-394.24984224040776,-7.258052527514845
4,0.45,10,-394.24984224040776,-5.985095644353711
4,0.45,10,-394.24984224040776,-6.490868190264296
4,0.45,10,-394.24984224040776,-2.263579507996053
4,0.45,10,-394.24984224040776,-2.2731661919742936
4,0.45,10,-394.24984224040776,-9.605388402912743
4,0.45,10,-394.24984224040776,-6.05071846524933
4,0.45,10,-394.24984224040776,-5.353081667921579
4,0.45,10,-394.24984224040776,-7.885877931679854
4,0.45,10,-394.24984224040776,0.9072444745964563
4,0.45,10,-394.24984224040776,-4.057373472176524
4,0.45,10,-394.24984224040776,-3.020196198859245
4,0.45,10,-394.24984224040776,-0.12231585330255842
4,0.45,10,-394.24984224040776,-9.370142756372235
4,0.45,10,-394.24984224040776,0.4021274319948027
4,0.45,10,-394.24984224040776,-7.148452837103591
4,0.45,10,-394.24984224040776,-4.078406924444598
4,0.45,10,-394.24984224040776,-4.208774179590181
4,0.45,10,-394.24984224040776,-3.022556498486756
4,0.45,10,-394.24984224040776,-4.965869189880893
4,0.45,10,-394.24984224040776,2.4851499823140917
4,0.45,10,-394.24984224040776,0.07857744084076712
4,0.45,10,-394.24984224040776,-4.561600497961869
4,0.45,10,-394.24984224040776,0.7944391211050361
4,0.45,10,-394.24984224040776,1.3379015372200787
4,0.45,10,-394.24984224040776,-10.503205542334126
4,0.45,10,-394.24984224040776,-6.402030993654488
4,0.45,10,-394.24984224040776,-4.439830757905793
4,0.45,10,-394.24984224040776,-0.04958976963877815
4,0.45,10,-394.24984224040776,-2.3269621261429805
4,0.45,10,-394.24984224040776,-0.8807963259572474
4,0.45,10,-394.24984224040776,-6.306506832219494
4,0.45,10,-394.24984224040776,-3.369053311157646
4,0.45,10,-394.24984224040776,-5.13431927536286
4,0.45,10,-394.24984224040776,-8.222978798978817
4,0.45,10,-394.24984224040776,-6.012799484243809
4,0.45,10,-394.24984224040776,-5.5460827089276075
4,0.45,10,-394.24984224040776,-10.301554451642893
4,0.45,10,-394.24984224040776,-10.623707554740777
4,0.45,10,-394.24984224040776,-6.199439291215505
4,0.45,10,-394.24984224040776,-5.360373661544606
4,0.45,10,-394.24984224040776,-0.5392857352000752
4,0.45,10,-394.24984224040776,-4.124619472269494
4,0.45,10,-394.24984224040776,-3.84428606835174
4,0.45,10,-394.24984224040776,-2.4474107944532233
4,0.45,10,-394.24984224040776,2.402688149359456
4,0.45,10,-394.24984224040776,-8.40401794880798
4,0.45,10,-394.24984224040776,-6.951157864774721
4,0.45,10,-394.24984224040776,-8.146318600958192
4,0.45,10,-394.24984224040776,-7.108393357721737
4,0.45,10,-394.24984224040776,-6.614620838626081
4,0.45,10,-394.24984224040776,-7.011198949624624
4,0.45,10,-394.24984224040776,-4.6114191256878385
4,0.45,10,-394.24984224040776,-6.944395873139422
4,0.45,10,-394.24984224040776,-3.8461781886486626
4,0.45,10,-394.24984224040776,-10.152452689834332
4,0.45,10,-394.24984224040776,-6.820169032938287
4,0.45,10,-394.24984224040776,-4.179139099534977
4,0.45,10,-394.24984224040776,-10.401692320203697
4,0.45,10,-394.24984224040776,5.416640127852559
4,0.45,10,-394.24984224040776,2.861617738614515
4,0.45,10,-394.24984224040776,-2.669274803049973
4,0.45,10,-394.24984224040776,0.6438713259874586
4,0.45,10,-394.24984224040776,-3.7832485140651273
4,0.45,10,-394.24984224040776,-4.657382951741608
4,0.45,10,-394.24984224040776,-7.148717077202926
4,0.45,10,-394.24984224040776,-5.661837983530404
4,0.45,10,-394.24984224040776,-4.939580845455417
4,0.45,10,-394.24984224040776,-3.7688515572096843
4,0.45,10,-394.24984224040776,5.419611005649061
4,0.45,10,-394.24984224040776,-7.9208782413594125
4,0.45,10,-394.24984224040776,-3.3463208044207593
4,0.45,10,-394.24984224040776,-4.173661776694953
4,0.45,10,-394.24984224040776,-4.493076862649934
4,0.45,10,-394.24984224040776,-7.314790564768494
4,0.45,10,-394.24984224040776,3.6710409740913557
4,0.45,10,-394.24984224040776,2.7558226539726873
4,0.45,10,-394.24984224040776,-6.207234491213786
4,0.45,10,-394.24984224040776,-8.881647191155603
4,0.45,10,-394.24984224040776,0.1816279955193949
4,0.45,10,-394.24984224040776,2.1566742109686468
4,0.45,10,-394.24984224040776,-7.1928327858647085
4,0.45,10,-394.24984224040776,-4.32272247463624
4,0.45,10,-394.24984224040776,-6.375422261700834
4,0.45,10,-394.24984224040776,0.4901028456575043
4,0.45,10,-394.24984224040776,-7.58674672956262
4,0.45,10,-394.24984224040776,-4.75517796373023
4,0.45,10,-394.24984224040776,2.5979957164058862
4,0.45,10,-394.24984224040776,-4.89433003625734
4,0.45,10,-394.24984224040776,-4.867978552547432
4,0.45,10,-394.24984224040776,-7.484745480816143
4,0.45,10,-394.24984224040776,-4.909764564517221
4,0.45,10,-394.24984224040776,-2.4687408569859133
4,0.45,10,-394.24984224040776,-6.933457832036252
4,0.45,10,-394.24984224040776,-5.084361727435858
4,0.45,10,-394.24984224040776,-5.3933500516641075
4,0.45,10,-394.24984224040776,-2.0278473799731302
4,0.45,10,-394.24984224040776,-2.568023547561289
4,0.45,10,-394.24984224040776,1.102229878735817
4,0.45,10,-394.24984224040776,2.049395594990858
4,0.45,10,-394.24984224040776,-2.5007687229237714
4,0.45,10,-394.24984224040776,-3.6606542426918858
4,0.45,10,-394.24984224040776,-7.615672375932604
4,0.45,10,-394.24984224040776,-3.165575596235616
4,0.45,10,-394.24984224040776,0.6640707221331239
4,0.45,10,-394.24984224040776,-3.331267432064526
4,0.45,10,-394.24984224040776,-5.4832466029014055
4,0.45,10,-394.24984224040776,-4.07677720988138
4,0.45,10,-394.24984224040776,-3.775423668536377
4,0.45,10,-394.24984224040776,-4.405424706726481
4,0.45,10,-394.24984224040776,-7.41891155248781
4,0.45,10,-394.24984224040776,-3.0574301309960026
4,0.45,10,-394.24984224040776,2.4567397419850066
4,0.45,10,-394.24984224040776,-8.294042105617361
4,0.45,10,-394.24984224040776,-9.068324965982441
4,0.45,10,-394.24984224040776,-6.651160521762831
4,0.45,10,-394.24984224040776,-5.164669097714422
4,0.45,10,-394.24984224040776,-10.760370817408907
4,0.45,10,-394.24984224040776,-10.456581179486864
4,0.45,10,-394.24984224040776,-5.169613604267587
4,0.45,10,-394.24984224040776,-2.8396170467710222
4,0.45,10,-394.24984224040776,-2.1610081385736883
4,0.45,10,-394.24984224040776,-5.119106118171525
4,0.45,10,-394.24984224040776,1.7587171554289722
4,0.45,10,-394.24984224040776,7.3162728513194235
4,0.45,10,-394.24984224040776,-6.195974701600223
4,0.45,10,-394.24984224040776,-5.2475525884343845
4,0.45,10,-394.24984224040776,-4.682673429345376
4,0.45,10,-394.24984224040776,-11.450414647084923
4,0.45,10,-394.24984224040776,-0.37368361111324333
4,0.45,10,-394.24984224040776,-0.20034452654274537
4,0.45,10,-394.24984224040776,-4.2632453465395965
4,0.45,10,-394.24984224040776,-2.7523346812061984
4,0.45,10,-394.24984224040776,-14.140480667323368
4,0.45,10,-394.24984224040776,3.356755665443226
4,0.45,10,-394.24984224040776,1.730308641665298
4,0.45,10,-394.24984224040776,-4.3108311822075205
4,0.45,10,-394.24984224040776,-3.208479489139962
4,0.45,10,-394.24984224040776,-1.4283968322469534
4,0.45,10,-394.24984224040776,-2.0178170689368726
4,0.45,10,-394.24984224040776,-1.7774048065849966
4,0.45,10,-394.24984224040776,-5.2190964180675845
4,0.45,10,-394.24984224040776,-6.149845803408132
4,0.45,10,-394.24984224040776,-5.887093606533775
4,0.45,10,-394.24984224040776,-1.6683676086205996
4,0.45,10,-394.24984224040776,-3.0492078321559344
4,0.45,10,-394.24984224040776,0.9871133393878222
4,0.45,10,-394.24984224040776,-11.494958330858534
4,0.45,10,-394.24984224040776,-3.4234488306736743
4,0.45,10,-394.24984224040776,-4.946497449067676
4,0.45,10,-394.24984224040776,-5.417038394357305
4,0.45,10,-394.24984224040776,-2.054439956008382
4,0.45,10,-394.24984224040776,-5.684178312789539
4,0.45,10,-394.24984224040776,3.7836062951286245
4,0.45,10,-394.24984224040776,4.992146894759206
4,0.45,10,-394.24984224040776,3.799576180617951
4,0.45,10,-394.24984224040776,2.3326973894513365
4,0.45,10,-394.24984224040776,-4.965129809672245
4,0.45,10,-394.24984224040776,-6.422967115948173
4,0.45,10,-394.24984224040776,-7.552402175985074
4,0.45,10,-394.24984224040776,-5.747369336328393
4,0.45,10,-394.24984224040776,1.942855376315865
4,0.45,10,-394.24984224040776,2.475210359645103
4,0.45,10,-394.24984224040776,3.293832752105984
4,0.45,10,-394.24984224040776,2.3798206054243027
4,0.45,10,-394.24984224040776,-4.469360862343271
4,0.45,10,-394.24984224040776,-4.552193976285727
4,0.45,10,-394.24984224040776,-5.45520638279484
4,0.45,10,-394.24984224040776,-7.218003600262337
4,0.45,10,-394.24984224040776,-5.309136461482623
4,0.45,10,-394.24984224040776,-6.56254493727878
4,0.45,10,-394.24984224040776,0.38286767261152965
4,0.45,10,-394.24984224040776,-2.965410783849997
4,0.45,10,-394.24984224040776,-9.227944714102268
4,0.45,10,-394.24984224040776,-7.193270930939255
4,0.45,10,-394.24984224040776,-4.340768822168901
4,0.45,10,-394.24984224040776,-0.2456898560869778
4,0.45,10,-394.24984224040776,-0.3578838696245612
4,0.45,10,-394.24984224040776,-1.8437643708449973
4,0.45,10,-394.24984224040776,-0.8446132657715562
4,0.45,10,-394.24984224040776,2.6724570090544604
4,0.45,10,-394.24984224040776,3.0385218759032213
4,0.45,10,-394.24984224040776,-10.411957524772198
4,0.45,10,-394.24984224040776,1.3854830919779202
4,0.45,10,-394.24984224040776,-8.152225290806642
4,0.45,10,-394.24984224040776,-7.603337688678259
4,0.45,10,-394.24984224040776,-4.357710546904681
4,0.45,10,-394.24984224040776,-4.910784618126639
4,0.45,10,-394.24984224040776,-2.0954625499635138
4,0.45,10,-394.24984224040776,-4.378189770271829
4,0.45,10,-394.24984224040776,-7.788224005787423
4,0.45,10,-394.24984224040776,0.5030180039964831
4,0.45,10,-394.24984224040776,-7.03117931756683
4,0.45,10,-394.24984224040776,-5.347035756246355
4,0.45,10,-394.24984224040776,-2.361404942483791
4,0.45,10,-394.24984224040776,-4.410587389093589
4,0.45,10,-394.24984224040776,-1.1168215100392453
4,0.45,10,-394.24984224040776,-1.3010514589979594
4,0.45,10,-394.24984224040776,-6.620620214719833
4,0.45,10,-394.24984224040776,-5.9940082087010635
4,0.45,10,-394.24984224040776,-0.7097635046904991
4,0.45,10,-394.24984224040776,-6.111156342602396
4,0.45,10,-394.24984224040776,-4.424305202641213
4,0.45,10,-394.24984224040776,-7.117879613868597
4,0.45,10,-394.24984224040776,-7.391052552826473
